n_robots,seed,rule,pose_rmse,align_rmse,gamma,n_delivered,trust_yield,airtime_util,dt_bias
3,23,drift adaptive,0.8429054983769545,0.2117591773195104,0.044188194058936356,34,0.26026964023409993,0.5162917647058823,-99.59442823529413
3,23,deferral derived,0.4249723985193191,0.21062935216236947,0.004471917293935131,36,0.3520703463585387,0.5182577777777777,-127.52262755555554
3,23,deferral adaptive,0.4595989906938108,0.2344619385967916,0.00490983049928646,30,0.43831774261404177,0.5141333333333333,-47.96338346666668
3,22,fixed 0.003,0.3630486527691736,0.3088989061636476,0.003,36,0.2586057472532605,0.5161244444444445,-151.2620622222222
3,22,drift derived,0.3600669053315988,0.33004042402211137,0.033271064666877376,36,0.08914773414606425,0.5139911111111111,-130.64688711111114
3,22,drift adaptive,0.3664182887191771,0.3985769735020993,0.04354202946943712,31,0.12053506414731145,0.5141058064516129,-100.40757677419357
3,22,deferral derived,0.34621967115745994,0.2705601438498537,0.004471917293935131,36,0.20051974160957017,0.5161244444444445,-148.7327288888889
3,22,deferral adaptive,0.34417192644242056,0.21948199510901079,0.0038522938699976604,29,0.21954348619091857,0.5141627586206896,-71.11636303448279
3,26,fixed 0.003,0.36262839176946277,0.1722116131211059,0.003,36,0.26254081258212814,0.5182577777777778,-89.58054044444448
3,26,drift derived,0.44137492527790284,0.24953385211326445,0.033271064666877376,36,0.11381218274920313,0.5175466666666667,-130.8689066666667
3,26,drift adaptive,0.401628538320324,0.28131816255719005,0.044811703623250154,32,0.10110895631457996,0.51568,-73.55596800000001
3,26,deferral derived,0.32464351384743817,0.20579839606223924,0.004471917293935131,36,0.1903505081012683,0.5189688888888888,-88.85320533333336
3,26,deferral adaptive,0.4659194941982029,0.2771811943539495,0.005280793069277757,30,0.2845700124069315,0.5141333333333333,-50.51839573333335
3,27,fixed 0.003,0.4155518191744346,0.15274362780237996,0.003,36,0.3943287746658028,0.5182577777777777,-82.48219733333329
3,27,drift derived,0.2044477797797664,0.18748811909702215,0.033271064666877376,36,0.20772191713393412,0.51328,-127.57904000000002
3,27,drift adaptive,0.20287462165954298,0.18591082380381016,0.04599369776359672,34,0.2193130682338719,0.5132800000000001,-100.04012047058825
3,27,deferral derived,0.2882543902180266,0.1572170927168764,0.004471917293935131,36,0.3211298699162029,0.5182577777777777,-106.20443022222223
3,27,deferral adaptive,0.38003554020858393,0.23509482270059007,0.0038687277049749506,29,0.3250734904422836,0.5132800000000001,-65.6680871724138
3,28,fixed 0.003,0.3270583100030582,0.19122812727654465,0.003,36,0.31944470185861884,0.5147022222222223,-78.56282311111117
3,28,drift derived,0.3864398186435798,0.24357214346381242,0.033271064666877376,36,0.13541903218929657,0.5139911111111111,-147.78542933333335
3,28,drift adaptive,0.38926228287313186,0.2466099850149711,0.043116903736704196,34,0.14145830460566527,0.5140329411764706,-120.21538635294118
3,28,deferral derived,0.29809727079083476,0.19033346326294984,0.004471917293935131,36,0.23380774837379978,0.5147022222222223,-116.14435199999997
3,28,deferral adaptive,0.39718089739441215,0.22851741696646927,0.005892189019386857,29,0.27846444115503327,0.5132800000000001,-46.040064000000015
3,29,fixed 0.003,0.29947330411855644,0.1493591958503862,0.003,36,0.3698986413503635,0.5175466666666666,-91.31489777777782
3,29,drift derived,0.27683431838985695,0.20476984931218412,0.033271064666877376,36,0.17269661164065697,0.5147022222222223,-128.90623644444446
3,29,drift adaptive,0.29470859245575765,0.20610550893807766,0.04418725452532158,32,0.1789438283513859,0.51488,-94.46132800000001
3,29,deferral derived,0.29048041885827947,0.149649565362328,0.004471917293935131,36,0.27785294480005973,0.5168355555555555,-114.88497777777778
3,29,deferral adaptive,0.36173684579824233,0.22456077778430927,0.0035556282849803326,30,0.33009190894702056,0.5141333333333333,-54.839543466666676
3,24,fixed 0.003,0.4171618738409478,0.3797127605319962,0.003,36,0.33580409017689145,0.5189688888888888,-112.30847999999999
3,24,drift derived,0.5159763155224729,0.6558665789405816,0.033271064666877376,36,0.19586758095514567,0.5161244444444444,-163.17649422222223
3,24,drift adaptive,0.439781965202133,0.5825449592634319,0.048847986856800016,34,0.2251041746238184,0.5162917647058823,-119.02889411764706
3,24,deferral derived,0.4381349076612297,0.39825954599360563,0.004471917293935131,36,0.2714977093608632,0.5189688888888888,-121.95564088888887
3,24,deferral adaptive,0.4329854197104189,0.40525894613615243,0.003598823244402606,30,0.35753475890142633,0.51584,-67.08843520000002
3,25,fixed 0.003,0.5817544959096005,0.18773726981355246,0.003,36,0.29748047162521707,0.5189688888888888,-78.08452266666667
3,25,drift derived,0.5541094995721635,0.28317739420593224,0.033271064666877376,36,0.11132829758235936,0.5189688888888888,-172.8700871111111
3,25,drift adaptive,0.5811752722683425,0.2526773528662974,0.04477552984859065,32,0.07583479528988657,0.5164799999999999,-97.28729600000001
3,25,deferral derived,0.5987535049200882,0.18747152468437353,0.004471917293935131,36,0.23049641612717003,0.5189688888888888,-119.03827199999998
3,25,deferral adaptive,0.4251439534064385,0.22495219040769726,0.004678122241021329,30,0.23152202151572931,0.51584,-55.019468800000006
3,30,fixed 0.003,0.33932132529163145,0.21625190583110263,0.003,36,0.22264003049074532,0.5182577777777777,-86.83228444444444
3,30,drift derived,0.4262948544136724,0.2930692944196425,0.033271064666877376,36,0.0989222311128066,0.5154133333333333,-145.1005368888889
3,30,drift adaptive,0.36453715809981296,0.29221467640410986,0.04862424939813753,35,0.11086848674305197,0.5154742857142857,-115.65509851428573
3,30,deferral derived,0.37030130644987524,0.21362948085871974,0.004471917293935131,36,0.18419017441398738,0.5182577777777777,-117.25207822222221
3,30,deferral adaptive,0.6018317584544836,0.5082042717123397,0.004023332496704761,30,0.17790135229670176,0.5149866666666667,-62.037691733333354
3,31,fixed 0.003,0.2905862368119741,0.2165823056454065,0.003,36,0.31472476218114676,0.5182577777777777,-138.03868444444444
3,31,drift derived,0.317546708981632,0.25564146796191317,0.033271064666877376,36,0.11937979719724272,0.5168355555555555,-136.04770488888892
3,31,drift adaptive,0.33882347159548876,0.2811418261035292,0.04490975915349508,31,0.13339964327663167,0.5157574193548387,-90.4372892903226
3,31,deferral derived,0.22104438354694964,0.2461896112288355,0.004471917293935131,36,0.25350455255924575,0.5182577777777777,-161.83552355555557
3,31,deferral adaptive,0.3088339392043928,0.2282895019279302,0.00372204609433036,30,0.3092140509324571,0.5141333333333333,-73.21810346666668
3,33,fixed 0.003,0.7733414181123217,0.6131919776876746,0.003,36,0.3278544337582563,0.5189688888888888,-96.68239288888884
3,33,drift derived,0.7343755605821568,0.4912630798198185,0.033271064666877376,36,0.1121381723091442,0.5139911111111111,-156.20553955555553
3,33,drift adaptive,0.8084473441071206,0.35848383882618645,0.044566476367248906,33,0.1501449236367296,0.5140557575757576,-111.24016096969697
3,33,deferral derived,0.8130350086321616,0.6306440462169566,0.004471917293935131,36,0.2677530948580649,0.5161244444444444,-107.07168711111107
3,33,deferral adaptive,0.7454890959078402,0.38995766463243836,0.005018200255250776,29,0.2726415728040112,0.5132800000000001,-54.83164689655173
3,32,fixed 0.003,0.6379214909659127,0.4398450767161288,0.003,36,0.3497910824887539,0.5182577777777777,-156.59139911111112
3,32,drift derived,0.684679226510091,0.3336963673815589,0.033271064666877376,36,0.22193567018218616,0.5154133333333333,-143.3429297777778
3,32,drift adaptive,0.6985361519236419,0.3665754085912938,0.04479122538838458,33,0.23492719276512347,0.5156072727272727,-101.22566981818183
3,32,deferral derived,0.6448969862946804,0.4578487496175234,0.004471917293935131,36,0.3033660409881136,0.5182577777777778,-163.55203911111113
3,32,deferral adaptive,0.6154748499946253,0.3588982626848556,2.0,28,0.47692951171732945,0.5141942857142857,0.31733485714284576
3,34,fixed 0.003,0.37413242738475067,0.24522011924218812,0.003,36,0.26941944837721477,0.5225244444444443,-128.37304533333335
3,34,drift derived,0.3861372450238833,0.34526630751539705,0.033271064666877376,36,0.13875329573280937,0.5182577777777777,-158.55414044444447
3,34,drift adaptive,0.396405808827108,0.33348191901000884,0.04617953807447673,34,0.1458758501797377,0.5185505882352941,-129.88378352941177
3,34,deferral derived,0.36758205779657294,0.2401642976216811,0.004471917293935131,36,0.23252796726334987,0.5218133333333331,-141.6150613333333
3,34,deferral adaptive,0.38915002560642337,0.29894219161347463,0.003064791994000202,32,0.259289829302004,0.51728,-99.62182400000002
3,35,fixed 0.003,0.5385133611672587,0.16702373340904642,0.003,36,0.34167608529266036,0.5154133333333333,-88.62398577777782
3,35,drift derived,0.7192207408739769,0.21986465865723875,0.033271064666877376,36,0.1704272757916012,0.5139911111111111,-135.1122808888889
3,35,drift adaptive,0.6905899988637031,0.20871458542400195,0.04287798430360513,31,0.16158046106978208,0.5141058064516129,-77.02317419354841
3,35,deferral derived,0.5319124756295388,0.1687852990711403,0.004471917293935131,36,0.29579386971397303,0.5147022222222222,-120.52621511111111
3,35,deferral adaptive,0.7237204343435262,0.18859193003455046,0.003266297064155032,30,0.2759655480198712,0.5132800000000001,-86.35110826666666
3,36,fixed 0.003,0.26587624851197694,0.14837740554135606,0.003,36,0.4262137696211234,0.5168355555555555,-125.88897422222223
3,36,drift derived,0.19660616099859674,0.19549669558127702,0.033271064666877376,36,0.23360356816748748,0.5147022222222222,-129.42189866666666
3,36,drift adaptive,0.16524731279602514,0.2036190529887712,0.04572501001907144,33,0.23523251848159618,0.5140557575757576,-85.2429575757576
3,36,deferral derived,0.2639753796170458,0.13458978540577,0.004471917293935131,36,0.3659546191322629,0.5154133333333333,-109.48501688888888
3,36,deferral adaptive,0.23467985686719012,0.19146679583308698,0.0037430027308580365,29,0.3543539657214779,0.5141627586206896,-76.86765020689656
3,37,fixed 0.003,0.5114182525082482,0.14295865987207337,0.003,36,0.29300993138882814,0.5211022222222221,-84.43335111111112
3,37,drift derived,0.523036891302015,0.19316156008820815,0.033271064666877376,36,0.18682874124443363,0.5175466666666666,-138.52877155555555
3,37,drift adaptive,0.5545494773238533,0.20259059444651917,0.043676705225814336,32,0.20465540724280085,0.51728,-86.659912
3,37,deferral derived,0.49704946691557883,0.14956017527639284,0.004471917293935131,36,0.239198741138243,0.520391111111111,-81.86591288888889
3,37,deferral adaptive,0.5569203609917394,0.22001764498383208,0.004293780483444789,30,0.3298006380453542,0.51584,-64.35978666666668
3,39,fixed 0.003,0.38633436196811555,0.24853274384832488,0.003,36,0.34923111726827377,0.5239466666666667,-120.93799466666668
3,39,drift derived,0.29566080329580874,0.3181609666387358,0.033271064666877376,36,0.1681434958348239,0.5154133333333333,-125.22961422222222
3,39,drift adaptive,0.30505291106525284,0.2957157910483832,0.0473016844974638,33,0.15846865644960662,0.5156072727272727,-78.46048581818184
3,39,deferral derived,0.43921753347426096,0.26683809464583697,0.004471917293935131,36,0.29370085402823665,0.5239466666666667,-122.86325333333336
3,39,deferral adaptive,0.39346732990827843,0.3255440004360873,0.0050501346951252225,28,0.2833777899803691,0.5169371428571429,-49.52085942857144
3,38,fixed 0.003,0.3898141940576067,0.1997251430628713,0.003,36,0.3892536468377188,0.5239466666666667,-83.18809955555564
3,38,drift derived,0.48339528536427945,0.25193360727527214,0.033271064666877376,36,0.23115297092394727,0.5175466666666667,-135.87467022222222
3,38,drift adaptive,0.5013459083956615,0.24812300017295935,0.048751747709989086,34,0.2429635888238101,0.5177976470588236,-88.69381647058826
3,38,deferral derived,0.4234489033299205,0.21456888269348703,0.004471917293935131,36,0.32015142739817937,0.5246577777777778,-127.49406577777778
3,38,deferral adaptive,0.5429351828277863,0.31167637529032083,0.004692504094862841,30,0.3745977803060109,0.51584,-45.16032426666668
4,10,fixed 0.003,0.2159800164510133,0.14332149313365164,0.003,48,0.3931612484214008,0.6907733333333325,-89.11595200000001
4,10,drift derived,0.345147673475337,0.2266268659595596,0.033271064666877376,48,0.15307728310972465,0.6886399999999991,-148.48808266666668
4,10,drift adaptive,0.35917583020673644,0.18373562246538833,0.04298780802364586,46,0.15403808407341196,0.6880834782608689,-102.5893926956522
4,10,deferral derived,0.29744624196933794,0.1480902292829635,0.004471917293935131,48,0.32157943623832985,0.6900622222222212,-85.23292
4,10,deferral adaptive,0.46794414712192384,0.40820264195241107,0.003419386039805265,41,0.263057091934509,0.6852058536585363,-67.45984936585367
4,14,fixed 0.003,0.6022468733458649,0.17275521045280634,0.003,48,0.2994349303577658,0.6914844444444436,-81.27726400000002
4,14,drift derived,0.2988948725793656,0.2625431291897224,0.033271064666877376,48,0.13876475762042648,0.6886399999999991,-167.624264
4,14,drift adaptive,0.40372640709597846,0.2659562502201008,0.04106619569321259,44,0.14994133325010006,0.6882521212121206,-109.80949236363637
4,14,deferral derived,0.650403943578315,0.21846261246061438,0.004471917293935131,48,0.23664876898851586,0.6886399999999991,-81.48183466666667
4,14,deferral adaptive,0.3603029988213037,0.30130458896266055,0.003065618621996109,43,0.3098014723633052,0.6851671317829453,-88.53022958139535
4,12,fixed 0.003,0.45279319218959213,0.2029968703360831,0.003,48,0.43193674585113423,0.6907733333333324,-69.41504266666671
4,12,drift derived,0.48985515627118886,0.1575686021114132,0.033271064666877376,48,0.2221088757180035,0.6857955555555547,-122.88874666666668
4,12,drift adaptive,0.48797189301936195,0.15774173805461017,0.040895963188546276,48,0.2600240359412843,0.6857955555555547,-84.69554133333334
4,12,deferral derived,0.45392517531030263,0.14066917752401473,0.004471917293935131,48,0.38003318428583127,0.6886399999999991,-100.93345066666666
4,12,deferral adaptive,0.6062187958167218,0.16790786010825148,0.003679729729100961,48,0.4058737473000676,0.6843733333333325,-70.22711466666668
4,11,fixed 0.003,0.31530159285447773,0.13728011180346553,0.003,48,0.4021747632611204,0.6921955555555547,-13.679776000000105
4,11,drift derived,0.27117610768787476,0.23476893195145176,0.033271064666877376,48,0.21463963499434927,0.687928888888888,-129.01569866666668
4,11,drift adaptive,0.2805229216158716,0.23730458222653336,0.04219469941558389,48,0.2267097220416474,0.6893511111111102,-100.12589600000001
4,11,deferral derived,0.2940409978876345,0.19391172997961237,0.004471917293935131,48,0.34985490784909307,0.6921955555555547,-45.62148000000002
4,11,deferral adaptive,0.44332583901139666,0.2659362313816906,0.002820635596815471,48,0.33833743274824996,0.687928888888888,-76.75635733333336
4,13,fixed 0.003,0.410088141811662,0.13569196386936574,0.003,48,0.4594389878451783,0.6907733333333325,-51.11825600000011
4,13,drift derived,0.6316871804505332,0.20070409753428978,0.033271064666877376,48,0.2168113251370357,0.6886399999999991,-138.91110400000002
4,13,drift adaptive,0.6396892430146909,0.2158052381170776,0.039073998800699145,48,0.2156731686058091,0.6865066666666659,-113.74430666666667
4,13,deferral derived,0.7019045233903035,0.12736398566778045,0.004471917293935131,48,0.40437919912848086,0.6914844444444436,-35.910162666666686
4,13,deferral adaptive,0.636387702789524,0.17858323784429964,2.0,48,0.6172802330272802,0.6857955555555548,0.8640213333333199
4,15,fixed 0.003,0.6439369470782405,0.30918141309221514,0.003,48,0.32656624709539805,0.6914844444444436,-111.6487413333333
4,15,drift derived,0.45348693670130835,0.346046061813428,0.033271064666877376,48,0.14437353626522217,0.6893511111111102,-149.33593866666666
4,15,drift adaptive,0.49333390003302596,0.3708051856179296,0.04000056559615225,48,0.14797442565626676,0.6886399999999991,-128.55278666666666
4,15,deferral derived,0.6259681340927793,0.3459967060526982,0.004471917293935131,48,0.2795816655659315,0.6914844444444436,-111.56526933333332
4,15,deferral adaptive,0.6347665748133193,0.4236234814027719,0.0029476925235962063,48,0.3732997289581241,0.6865066666666659,-69.01374933333334
4,17,fixed 0.003,0.37479001290662367,0.16855318242551068,0.003,48,0.42932074605183557,0.687928888888888,-26.60326133333346
4,17,drift derived,0.3992132214928928,0.1347674500229482,0.033271064666877376,48,0.2163426699651774,0.6850844444444436,-130.05210666666667
4,17,drift adaptive,0.4129836995389382,0.15172624219768857,0.03854001765785579,48,0.18855796924187307,0.6850844444444436,-118.74245866666668
4,17,deferral derived,0.32602204067164675,0.1543691532275658,0.004471917293935131,48,0.383026192282559,0.6872177777777769,-18.38095733333338
4,17,deferral adaptive,0.352154817879169,0.14659896289889,0.0036053435164643314,48,0.382007407069387,0.6850844444444436,-72.81930933333335
4,16,fixed 0.003,0.19745829005108867,0.1331218295476762,0.003,48,0.40534650975033265,0.6900622222222215,-33.61941866666675
4,16,drift derived,0.2088233361806946,0.2072126878648196,0.033271064666877376,48,0.1659502814410291,0.6907733333333325,-157.35451200000003
4,16,drift adaptive,0.2167353502523888,0.21346135173621333,0.04020849909165627,48,0.1633616949600556,0.6907733333333325,-115.7315866666667
4,16,deferral derived,0.18544994706070167,0.15579120059849957,0.004471917293935131,48,0.336520319538632,0.6900622222222215,-43.76913066666676
4,16,deferral adaptive,0.244499169185954,0.21507353874576493,0.0031019419084897843,48,0.35643118084244635,0.6850844444444436,-86.50026133333336
4,18,fixed 0.003,0.23130702820847376,0.14524365277005694,0.003,48,0.34671374675097383,0.6893511111111102,-104.67770666666668
4,18,drift derived,0.2832443847703322,0.21220640630813356,0.033271064666877376,48,0.1765113875998423,0.6893511111111104,-106.03836266666667
4,18,drift adaptive,0.24991757293384664,0.21446550295613098,0.043346568437824945,48,0.17355212677434165,0.6886399999999991,-97.45880800000002
4,18,deferral derived,0.4536876268421663,0.17785457216610126,0.004471917293935131,48,0.27251371988499856,0.6907733333333325,-127.141824
4,18,deferral adaptive,0.2924981417792461,0.34571282523015284,0.0031755318812898147,48,0.35930933695415074,0.6865066666666659,-61.668189333333345
4,19,fixed 0.003,0.32663747013583916,0.22499425136982187,0.003,48,0.43846281691609895,0.6872177777777768,61.17030133333316
4,19,drift derived,0.35409179845886485,0.16534478910077605,0.033271064666877376,48,0.23377940909729625,0.6872177777777769,-147.47416533333333
4,19,drift adaptive,0.34437283169641886,0.16575624610435477,0.039205313088245736,48,0.24218928635760636,0.6872177777777769,-115.76010400000001
4,19,deferral derived,0.3500683461305263,0.23879909688131606,0.004471917293935131,48,0.36307399517735867,0.6872177777777768,-26.82453599999997
4,19,deferral adaptive,0.31509010675099197,0.172731646580011,0.002823899330610242,48,0.3809492164560984,0.6872177777777769,-94.36772
4,21,fixed 0.003,0.39149467026359674,0.18228666750226521,0.003,48,0.4038484478007738,0.6872177777777769,-76.58903199999999
4,21,drift derived,0.3936001159713625,0.2041699661476968,0.033271064666877376,48,0.12651232693122552,0.6857955555555548,-153.41066933333335
4,21,drift adaptive,0.39631817497415917,0.19167729589143948,0.04057182361203751,42,0.1584995623018631,0.6868114285714283,-115.05663390476192
4,21,deferral derived,0.39275945616484303,0.1408242376885383,0.004471917293935131,48,0.3414776309689862,0.6865066666666659,-122.00253866666667
4,21,deferral adaptive,0.2807109035368909,0.26656945025351253,0.0029110275383767404,42,0.33263916618339784,0.6859987301587299,-81.18551466666668
4,22,fixed 0.003,0.38992523457666506,0.23341174014977153,0.003,48,0.3686826701632318,0.6893511111111104,-42.984762666666676
4,22,drift derived,0.3859240039184847,0.23432313401661484,0.033271064666877376,48,0.11774306987824364,0.687928888888888,-144.81236800000002
4,22,drift adaptive,0.3956813328398515,0.25682682947047136,0.04028430735118863,44,0.1269819203406061,0.685924848484848,-98.08488436363636
4,22,deferral derived,0.41882291256815085,0.22805064023959495,0.004471917293935131,48,0.3000892677159334,0.6893511111111104,-67.64140533333334
4,22,deferral adaptive,0.33954493887148607,0.2805723100807455,0.0030352407579017234,42,0.294040318984385,0.6876241269841267,-64.82056838095238
4,20,fixed 0.003,0.3858520325919927,0.16807826325511271,0.003,48,0.35357005378088174,0.6872177777777769,-53.07882666666666
4,20,drift derived,0.39758694389649607,0.1970834288345899,0.033271064666877376,48,0.10262207359744406,0.6865066666666659,-115.64968266666666
4,20,drift adaptive,0.4165975732444073,0.19528789541108027,0.03993436414925348,48,0.1100728298544411,0.6857955555555548,-113.25511200000001
4,20,deferral derived,0.37896708276665064,0.15480527761643656,0.004471917293935131,48,0.29658828165411405,0.6872177777777769,-40.348853333333295
4,20,deferral adaptive,0.40521099839714647,0.24898711131732276,0.004739936537113115,48,0.4045341953673316,0.6843733333333325,-52.51666400000001
4,24,fixed 0.003,0.3157250449940585,0.14490195948597293,0.003,48,0.48582675051623964,0.687928888888888,-59.76205599999997
4,24,drift derived,0.30003008287549615,0.14756986844000644,0.033271064666877376,48,0.29305143684015666,0.6865066666666659,-140.75668
4,24,drift adaptive,0.31348514867747745,0.14962373720404534,0.0410703449425467,44,0.30632273907159796,0.6867006060606056,-99.80386036363637
4,24,deferral derived,0.30285999658078466,0.1548175612559891,0.004471917293935131,48,0.42212066072341714,0.6872177777777769,-75.02718666666665
4,24,deferral adaptive,0.3017952574718952,0.14973041642870022,0.003104851073145796,42,0.3942353626580638,0.6851860317460313,-87.58034590476193
4,23,fixed 0.003,0.275748351149766,0.18568597608992296,0.003,48,0.40637260279373066,0.6893511111111102,-5.929200000000143
4,23,drift derived,0.43538926593998445,0.44592823394807835,0.033271064666877376,48,0.1563442419423661,0.6857955555555548,-145.07393333333334
4,23,drift adaptive,0.634047077979493,0.8715896133149887,0.0387566915926791,48,0.18447283055881095,0.6843733333333325,-120.95290933333335
4,23,deferral derived,0.25028507127795135,0.20066001472605066,0.004471917293935131,48,0.3330115465010585,0.6893511111111102,-53.60288000000003
4,23,deferral adaptive,0.4902760829796591,0.4462220345092644,2.0,48,0.42805102950265494,0.6843733333333325,-0.20833333333334658
4,25,fixed 0.003,0.2765946468095155,0.2651217369241839,0.003,48,0.33108141602573005,0.6900622222222212,-74.26216266666673
4,25,drift derived,0.31026283164733215,0.1804514661096254,0.033271064666877376,48,0.10667460522801848,0.6865066666666659,-123.62001066666669
4,25,drift adaptive,0.310013731774087,0.1836389940848795,0.04280322897631125,48,0.1255102680371586,0.6865066666666659,-92.0759226666667
4,25,deferral derived,0.265716255796492,0.15172056000479323,0.004471917293935131,48,0.2740531931536712,0.6886399999999991,-93.289312
4,25,deferral adaptive,0.39166557894724835,0.30322557511447634,0.0027263928435397786,48,0.3081081290997861,0.6850844444444436,-100.70528800000001
4,26,fixed 0.003,0.27585156814613226,0.217182179687841,0.003,48,0.37346448352020717,0.687928888888888,15.914077333333166
4,26,drift derived,0.2536696534949743,0.20085229412691985,0.033271064666877376,48,0.14076294793011002,0.6865066666666659,-147.73664533333334
4,26,drift adaptive,0.22257985202470648,0.21634314406681418,0.040370583160906345,48,0.1507623523070791,0.6865066666666659,-112.27940266666667
4,26,deferral derived,0.33555334765385114,0.2288586333559749,0.004471917293935131,48,0.3068038974634823,0.687928888888888,-27.96373600000007
4,26,deferral adaptive,0.20771492087819468,0.23284792082917596,0.003954973146377726,48,0.4071410801483945,0.6865066666666659,-63.85436266666668
4,29,fixed 0.003,0.22995400688119796,0.1684229461016047,0.003,48,0.3792743298904955,0.6893511111111104,-26.7178133333334
4,29,drift derived,0.40993419138356946,0.2072088067094979,0.033271064666877376,48,0.14103258138308547,0.6872177777777769,-158.5824266666667
4,29,drift adaptive,0.4355573207285827,0.22282475200306895,0.04137829643873174,45,0.1430310562987692,0.6874074074074068,-111.16973226666667
4,29,deferral derived,0.2347504143353091,0.16164329422667179,0.004471917293935131,48,0.33069343385387867,0.6893511111111104,-65.83558133333334
4,29,deferral adaptive,0.4724868610311751,0.24126758468085652,0.002715523286260512,41,0.3397462853947773,0.6868708943089429,-94.44568039024391
4,27,fixed 0.003,0.38949853075342245,0.13672132278498988,0.003,48,0.4245117730851504,0.6893511111111104,-45.70098400000006
4,27,drift derived,0.48439658825610127,0.19528989647743136,0.033271064666877376,48,0.17187068893621768,0.6865066666666659,-130.91114666666667
4,27,drift adaptive,0.48135004199284737,0.1931260398223203,0.039433923161504215,48,0.1500261541365658,0.6857955555555548,-93.73031200000001
4,27,deferral derived,0.37573515036082555,0.17343715081429342,0.004471917293935131,48,0.3465664925574816,0.6893511111111104,-70.43838133333333
4,27,deferral adaptive,0.42568063145095797,0.19663090638246594,0.002970092100612951,48,0.34264091282639386,0.6850844444444436,-87.84020800000002
4,28,fixed 0.003,0.5665092706058781,0.1418505787995982,0.003,48,0.3243939707233093,0.6886399999999991,-97.54892266666671
4,28,drift derived,1.0386148668923685,0.19773084828518026,0.033271064666877376,48,0.12176810865227124,0.6857955555555548,-151.67538933333336
4,28,drift adaptive,1.216408765303551,0.2287190476851086,0.03892835246947444,48,0.13116084803092173,0.6857955555555548,-117.568368
4,28,deferral derived,0.5941654165653845,0.14967958930304706,0.004471917293935131,48,0.26091919086599163,0.6865066666666659,-89.50782933333336
4,28,deferral adaptive,1.1852100459041808,0.26627883643170264,0.0030524904473580427,48,0.3010096055639217,0.6857955555555548,-94.47499733333335
4,30,fixed 0.003,0.2904910275507035,0.13295605995900664,0.003,48,0.364097626097708,0.6900622222222215,-98.20115466666671
4,30,drift derived,0.16053531098667154,0.17879492037113143,0.033271064666877376,48,0.14983163336490132,0.6857955555555547,-147.713144
4,30,drift adaptive,0.1516637059179577,0.19084541655467413,0.0406661273723623,48,0.14687707374348932,0.6857955555555547,-120.59812800000002
4,30,deferral derived,0.2949500905445897,0.15978403910848385,0.004471917293935131,48,0.3103415783774992,0.6872177777777769,-62.74486400000004
4,30,deferral adaptive,0.2616742093257938,0.2093594298571342,0.0029832203570729077,48,0.36057243016989254,0.6843733333333325,-80.36772000000002
4,31,fixed 0.003,0.2549994751279456,0.15106797992875076,0.003,48,0.25657018452999564,0.6921955555555547,-98.17429066666666
4,31,drift derived,0.7846341705738364,0.2157919943516907,0.033271064666877376,48,0.1259784474194065,0.6872177777777769,-133.72011466666666
4,31,drift adaptive,0.7895603404918943,0.21821736113276927,0.04561650043245171,48,0.12565720424857452,0.6872177777777769,-95.49961333333334
4,31,deferral derived,0.26929826405972024,0.15681829605252823,0.004471917293935131,48,0.19752336459206288,0.6900622222222215,-120.902992
4,31,deferral adaptive,0.7570177973393196,0.22504408389165861,2.0,48,0.596171963133214,0.6850844444444436,0.0076719999999866895
4,33,fixed 0.003,0.3416600308994925,0.15130137195082013,0.003,48,0.47748890988827125,0.6865066666666659,-60.64741866666668
4,33,drift derived,0.4958420224512464,0.17433372555446125,0.033271064666877376,48,0.21130211619122222,0.6857955555555547,-147.19416800000002
4,33,drift adaptive,0.4991195071697117,0.17562494087816966,0.03988364186159306,45,0.21597763449088186,0.6851318518518512,-101.17398755555557
4,33,deferral derived,0.3873053484418011,0.14940040381313413,0.004471917293935131,48,0.3974947486633062,0.6865066666666659,-58.507661333333324
4,33,deferral adaptive,0.7356929180823039,0.5337581776536118,0.00270036480317924,41,0.2967559925455103,0.6852058536585363,-101.86690497560977
4,32,fixed 0.003,0.3255132267801624,0.23437593224226813,0.003,48,0.3835911814705138,0.6893511111111102,-112.16152533333337
4,32,drift derived,0.3680386461501675,0.20326922178210083,0.033271064666877376,48,0.13807802711339856,0.6872177777777769,-143.12826400000003
4,32,drift adaptive,0.3712467560610763,0.21615806295471643,0.042843556791179675,48,0.13077546214281086,0.6872177777777769,-111.61446400000001
4,32,deferral derived,0.3202379087009296,0.20451170566341995,0.004471917293935131,48,0.314855169304653,0.6886399999999991,-129.55694400000002
4,32,deferral adaptive,0.37174709605761375,0.2193660688311219,0.004074777197642276,48,0.3739483407819872,0.6857955555555548,-60.74716000000001
4,37,fixed 0.003,0.40026086520439813,0.1392401209450543,0.003,48,0.3352862905090061,0.687928888888888,-96.798504
4,37,drift derived,0.37007096043485477,0.17539266210526633,0.033271064666877376,48,0.16090249425962114,0.6850844444444436,-132.483416
4,37,drift adaptive,0.3762496697670734,0.18687316837011708,0.04174594890487425,46,0.16984509196956432,0.6851153623188398,-113.13428034782609
4,37,deferral derived,0.4065476647979691,0.15378803454837642,0.004471917293935131,48,0.2811541903029264,0.687928888888888,-106.71807733333333
4,37,deferral adaptive,0.4221908499099782,0.20268998290776116,0.002765354331101903,42,0.304148563348313,0.6851860317460313,-99.5540419047619
