n_robots,seed,arm,align_rmse,pose_rmse,n_delivered,trust_yield
3,32,random,0.16518343877770778,0.25929857303288323,24,0.5725740397863194
3,32,trust_only,0.20207944492151253,0.26301873364882544,24,0.40166904053238833
3,32,info_only,0.23557630568542196,0.2966536232399422,24,0.2813903217436082
3,32,bacs_gated,0.23557630568542196,0.2966536232399422,24,0.2813903217436082
3,32,plus_0.30_6,0.23564469472379965,0.23231432872133562,24,0.2827380361488158
3,33,fifo,0.4942432714601612,0.2583797600336324,24,0.4913170482726235
3,33,lifo,0.19015798758707925,0.21589702059122598,24,0.7594860508782372
3,33,random,0.16993100771805328,0.41667528184332825,24,0.46782111885986327
3,33,trust_only,0.21888074804751204,0.30001694226212955,24,0.5463857021067969
3,33,info_only,0.21037224477075697,0.20511640444053097,24,0.46083337795149437
3,33,bacs_gated,0.21037224477075697,0.20511640444053097,24,0.46083337795149437
3,33,plus_0.30_6,0.20779225773996288,0.23624157223254327,24,0.45256735155872313
3,34,fifo,0.3178158132142602,0.31329389979486066,24,0.34925673430697274
3,34,lifo,0.1923582531417593,0.336580169762272,24,0.6166396072782012
3,34,random,0.3537610367554358,0.4953982608624499,24,0.3184059007665208
3,34,trust_only,0.24815466533942138,0.33802299121244506,24,0.46547129764370104
3,34,info_only,0.21876562104182762,0.35727663944091403,24,0.44193896478604827
3,34,bacs_gated,0.21876562104182762,0.35727663944091403,24,0.44193896478604827
3,34,plus_0.30_6,0.26869444516072183,0.317411415013478,24,0.4326867496742712
3,35,fifo,0.42253428726993236,0.3685001620337028,24,0.39322978882595017
3,35,lifo,0.19951837831578195,0.34076903500686345,24,0.7018683771515976
3,35,random,0.2295215850488774,0.31670505816289446,24,0.40302555636488996
3,35,trust_only,0.24714301787388224,0.33905347330350577,24,0.42016305828822054
3,35,info_only,0.26579801555510313,0.3320255063162824,24,0.4144351501847152
3,35,bacs_gated,0.26579801555510313,0.3320255063162824,24,0.4144351501847152
3,35,plus_0.30_6,0.26078419376372025,0.33480727251137726,24,0.4166915432908289
3,36,fifo,0.6179034278051525,0.43191766342509297,24,0.3999371133211384
3,36,lifo,0.27862847393204454,0.4499550082884268,24,0.582142955699324
3,36,random,0.3997166208594287,0.7557369956152034,24,0.3895501898666119
3,36,trust_only,0.5938618316459522,0.5938937456231147,24,0.30925258684150103
3,36,info_only,0.1462774363192176,0.30886289301895525,24,0.25009066564179583
3,36,bacs_gated,0.16104835415873797,0.30069985429012813,24,0.27174926642645153
3,36,plus_0.30_6,0.3062677012548873,0.2851935688050522,24,0.308129821722191
3,37,fifo,0.44329359204418617,0.4803494878888917,24,0.46216585766445534
3,37,lifo,0.44900366139576176,0.7211658145621245,24,0.48168014907577184
3,37,random,0.20646848087580177,0.43009319288547815,24,0.4827558277431194
3,37,trust_only,0.24978058161106256,0.5467714552985012,24,0.5249469858571784
3,37,info_only,0.2442719416306577,0.47513315578022186,24,0.3030635711390984
3,37,bacs_gated,0.2442719416306577,0.47513315578022186,24,0.3030635711390984
3,37,plus_0.30_6,0.24148319570088358,0.447842163617163,24,0.30505002947497367
3,38,fifo,0.45581522963700233,0.2852500655430101,24,0.28890844522377535
3,38,lifo,0.21054838672121948,0.5525684331963586,24,0.6517537521623499
3,38,random,0.1889809012593059,0.6898921225807182,24,0.4930362144566944
3,38,trust_only,0.7466446657298166,0.6733113338078083,24,0.43526723003575785
3,38,info_only,0.23456840805065404,0.4934591274204321,24,0.4592055524589935
3,38,bacs_gated,0.23456840805065404,0.4934591274204321,24,0.4592055524589935
3,38,plus_0.30_6,0.18717308271324842,0.557621192758122,24,0.46359070632626825
3,39,fifo,0.6382830687847324,0.7554838674522051,24,0.42128170762533834
3,39,lifo,0.22205996110943665,0.4991334165067668,24,0.5169795937506939
3,39,random,0.18668815425195237,0.15428370066268726,24,0.5542585398454986
3,39,trust_only,0.18902024398930725,0.23974244148210197,24,0.5051622198559773
3,39,info_only,0.19390646986525584,0.2064320227581257,24,0.31360757567279635
3,39,bacs_gated,0.1591094324024878,0.20414307222547415,24,0.4386585857589669
3,39,plus_0.30_6,0.15479570561281922,0.2014850480152622,24,0.44955776581619517
4,10,fifo,0.16124506888465664,0.30920235430749565,32,0.5488305603668943
4,10,lifo,0.2761295524180963,0.5277646480902153,32,0.7914036104104183
4,10,random,0.1788509963807747,0.46247151031965406,32,0.5893219930902664
4,10,trust_only,0.16315439792481673,0.3999123274884432,32,0.5291509024420546
4,10,info_only,0.18599515008492082,0.20867163661454916,32,0.4692700720629865
4,10,bacs_gated,0.14579888195221788,0.2671055936377476,32,0.4848432606848323
4,10,plus_0.30_6,0.1622915623081116,0.3332918257226615,32,0.5175059593099337
4,11,fifo,0.3227271991554708,0.2842468327257513,32,0.3731808097819327
4,11,lifo,0.22436677342984768,0.471933561375425,32,0.8560413096200801
4,11,random,0.13029985804748143,0.33016949359472175,32,0.616066566050826
4,11,trust_only,0.166658233302074,0.3381711877884052,32,0.5829904929730596
4,11,info_only,0.21311151714988663,0.3406415384422388,32,0.44952039630796303
4,11,bacs_gated,0.21211340022181258,0.3511153873749322,32,0.4539840748514321
4,11,plus_0.30_6,0.12269637617287904,0.26085040169241813,32,0.4955277084436019
4,12,fifo,0.23081181615186755,0.42269428054797586,32,0.4284587517284801
4,12,lifo,0.21001197598538146,0.3392791454113197,32,0.7864386757690578
4,12,random,0.31217616891076416,0.43282094559318907,32,0.43049621331687643
4,12,trust_only,0.19667385856290626,0.39365232401533634,32,0.47301468661252877
4,12,info_only,0.231269412906504,0.3525289979058746,32,0.409525732189394
4,12,bacs_gated,0.1974034346525174,0.32692735191537226,32,0.40978002792486273
4,12,plus_0.30_6,0.17747086003630286,0.36717881422294596,32,0.45479306955872223
4,13,fifo,0.4440749496127476,0.5028658775683995,32,0.4333706778307877
4,13,lifo,0.2956485178178935,0.6206913825754963,32,0.7735131932161182
4,13,random,0.5418353578856857,0.5986033376065496,32,0.4313537312192675
4,13,trust_only,0.6423171845539395,0.6185362876735448,32,0.39792207576829697
4,13,info_only,0.28173122775005877,0.5460363456459916,32,0.36312744008967385
4,13,bacs_gated,0.2731519655010574,0.5468119913935358,32,0.3633692155731277
4,13,plus_0.30_6,0.28499447733379324,0.4809488735760136,32,0.3468456994205252
4,14,fifo,0.19010532021112744,0.30761234489570377,32,0.4208151660531592
4,14,lifo,0.2797051619962626,0.6708939396705733,32,0.751571656803401
4,14,random,0.26248482573133347,0.44527562122656944,32,0.38731754792092477
4,14,trust_only,0.7102364702999983,0.5804812242419576,32,0.4598874644662014
4,14,info_only,0.16898784325894425,0.2722815070076038,32,0.4188168133268314
4,14,bacs_gated,0.16935031475810017,0.2628546308824514,32,0.4215393024696521
4,14,plus_0.30_6,0.14705243577928012,0.26233446672822747,32,0.4374126648226999
4,15,fifo,0.2255695615017488,0.28486381840398334,32,0.4784423196795745
4,15,lifo,0.28350949795695707,0.4400439114713524,32,0.6844986769729645
4,15,random,0.1674038664239214,0.2602387079797613,32,0.5257441981389277
4,15,trust_only,0.25208565720247494,0.2093017051446046,32,0.5618879782323281
4,15,info_only,0.21570125173444482,0.3324488002767307,32,0.3649329898222304
4,15,bacs_gated,0.21570125173444482,0.3324488002767307,32,0.3649329898222304
4,15,plus_0.30_6,0.2220076792600734,0.3010476158663057,32,0.34765192576656334
4,16,fifo,0.36152682303668404,0.2688466726755675,32,0.39639094832742183
4,16,lifo,0.27851931469434393,0.38382514378454086,32,0.823175389563948
4,16,random,0.5151602886709133,0.22635524416074113,32,0.2817963460829922
4,16,trust_only,0.26001158898993415,0.44054669819724396,32,0.4838121947171038
4,16,info_only,0.20028007532451853,0.4451380354836339,32,0.3319285766086417
4,16,bacs_gated,0.20028007532451853,0.4451380354836339,32,0.3319285766086417
4,16,plus_0.30_6,0.1892229334086118,0.4471038264555195,32,0.33478175773458113
4,17,fifo,0.17508208443774265,0.6544223003780792,32,0.41044399511387597
4,17,lifo,0.18974839687402617,0.4440793178693162,32,0.7303938570809765
4,17,random,0.15427357865837732,0.3175075128079773,32,0.6420851879108014
4,17,trust_only,0.139277382099212,0.17006891838129276,32,0.5845014718054989
4,17,info_only,0.14193492294266793,0.22279105240180122,32,0.4896728901114687
4,17,bacs_gated,0.13730563156961684,0.22692630677447329,32,0.4936637150327758
4,17,plus_0.30_6,0.37674727915125167,0.41077805726818056,32,0.4591197415921901
4,18,fifo,0.22200504873088897,0.5800168573063829,32,0.323218490911589
4,18,lifo,0.4380925284346881,0.796060256321157,32,0.6723001457729939
4,18,random,0.22250509901649757,0.4250977826795012,32,0.44363963751305696
4,18,trust_only,0.19086192948022285,0.4395336573349651,32,0.40991954099425254
4,18,info_only,0.16808003762902726,0.4221004540351337,32,0.3583287009619056
4,18,bacs_gated,0.16808003762902726,0.4221004540351337,32,0.3583287009619056
4,18,plus_0.30_6,0.22161813665147187,0.4434732671211177,32,0.37652819415749283
4,19,fifo,0.18442029207464336,0.22326211406665092,32,0.5234552805096899
4,19,lifo,0.18996945721422523,0.4353577683050208,32,0.7760020661792149
4,19,random,0.16045680667407689,0.28902435966049145,32,0.5037148751851976
4,19,trust_only,0.15373207433797872,0.3214164065028468,32,0.5751437045412233
4,19,info_only,0.15916949755129495,0.3501262657216567,32,0.47905785439044435
4,19,bacs_gated,0.15916949755129495,0.3501262657216567,32,0.47905785439044435
4,19,plus_0.30_6,0.3112914454351914,0.44386972659947516,32,0.3295952257512391
4,20,fifo,0.3411446084810618,0.3162476319139698,32,0.44714791222554995
4,20,lifo,0.17049176932086793,0.37909941168653183,32,0.8233127325660964
4,20,random,0.16785984849820967,0.4049108225235945,32,0.40008603388427694
4,20,trust_only,0.2532616929405775,0.2981020336793361,32,0.5521129830217483
4,20,info_only,0.1831115696334758,0.3457672880404414,32,0.40888723713109165
4,20,bacs_gated,0.18520070596248975,0.3460887346118467,32,0.40967455601829095
4,20,plus_0.30_6,0.17182741538063823,0.25549646564706885,32,0.3861613801747453
4,21,fifo,0.3191797678804644,0.48261663215522843,32,0.30939962778177643
4,21,lifo,0.1801270231230407,0.5579868969082401,32,0.7547842385611017
4,21,random,0.14177273759854775,0.36530566565129613,32,0.5519794705716562
4,21,trust_only,0.25361487017956413,0.4069738953228431,32,0.4566523461334473
4,21,info_only,0.23176444740414856,0.32734697205774166,32,0.33303229410887975
4,21,bacs_gated,0.1804007647117336,0.35233862081719075,32,0.37098449303049197
4,21,plus_0.30_6,0.1949611102252053,0.3577872301128783,32,0.3856686150452058
4,22,fifo,0.4112606707538518,0.3884485605692917,32,0.42406672332972345
4,22,lifo,0.17964259318654213,0.4007463607708235,32,0.7862455412845184
4,22,random,0.20463182273542838,0.47694856330285856,32,0.5236256876126862
4,22,trust_only,0.7488279070187953,0.5303588212023573,32,0.31979053088261394
4,22,info_only,0.27171292170754835,0.43783153483825527,32,0.3494805307811495
4,22,bacs_gated,0.27171292170754835,0.43783153483825527,32,0.3494805307811495
4,22,plus_0.30_6,0.2708945525879617,0.3853172383313966,32,0.29899254763629896
4,23,fifo,0.7900727058821931,0.5367150686921904,32,0.3010749442803936
4,23,lifo,0.28084338726229,0.39439955532946763,32,0.7978504860326678
4,23,random,0.2187718215588587,0.6549770757979537,32,0.37695724905005545
4,23,trust_only,0.17665834511690126,0.28324166455697947,32,0.5374454315801149
4,23,info_only,0.17083806755238595,0.4809609993121143,32,0.3472550455921535
4,23,bacs_gated,0.17083806755238595,0.4809609993121143,32,0.3472550455921535
4,23,plus_0.30_6,0.24463448608401225,0.6171123049363477,32,0.2938302287901354
4,24,fifo,0.25506829407830445,0.5236247463104982,32,0.5145685575430958
4,24,lifo,0.28032234428892094,0.8677112535336508,32,0.8323634871870268
4,24,random,0.18182439020833333,0.6282657995671304,32,0.5019550463619697
4,24,trust_only,0.2950238338957994,0.5033145866937901,32,0.5373722708239352
4,24,info_only,0.1981481018554533,0.5044462906950825,32,0.4834299403252132
4,24,bacs_gated,0.20081938014507497,0.5070111446008024,32,0.4858711028209598
4,24,plus_0.30_6,0.1575509169029432,0.32079521874945216,32,0.4880274154284024
4,25,fifo,0.2352888321372172,0.38517559053135236,32,0.36980309207505524
4,25,lifo,0.29588308836294946,0.49042235332719675,32,0.8431924665982782
4,25,random,0.2878006486513546,0.3887810789337276,32,0.40965996852848274
4,25,trust_only,0.3904697068238207,0.30643251011391315,32,0.5668669976739515
4,25,info_only,0.33901488567452875,0.30380155967946143,32,0.2381532283908136
4,25,bacs_gated,0.33901488567452875,0.30380155967946143,32,0.2381532283908136
4,25,plus_0.30_6,0.24312062026303544,0.39605927034943755,32,0.22418835415791638
4,26,fifo,0.26285615416823077,0.49879064331682677,32,0.5136918159774106
4,26,lifo,0.17651525984376998,0.41945592064984055,32,0.7115967694586003
4,26,random,0.16464148578726004,0.26290756281606287,32,0.3370839979626623
4,26,trust_only,0.2450646530922069,0.6955611134603708,32,0.5275531911823101
4,26,info_only,0.23075693536901473,0.7556610296559136,32,0.4555442754489796
4,26,bacs_gated,0.24104630713535827,0.762085352275139,32,0.4556830590755152
4,26,plus_0.30_6,0.22317930620364254,0.6782487328866013,32,0.4799573774283266
4,27,fifo,0.1721402907072255,0.16561942996450818,32,0.4978463779732019
4,27,lifo,0.22553359847587462,0.4326883222218028,32,0.7906213474031023
4,27,random,0.15019069013031483,0.29718252397381484,32,0.5208849036352005
4,27,trust_only,0.18224178521801243,0.3755377353314696,32,0.45257036795380545
4,27,info_only,0.16400216892951228,0.26623593540415047,32,0.3116989056315447
4,27,bacs_gated,0.16400216892951228,0.26623593540415047,32,0.3116989056315447
4,27,plus_0.30_6,0.1339547417960525,0.34457998546740337,32,0.3392535510491958
4,28,fifo,0.15725666042923633,0.40761578484633687,32,0.44479498460548106
4,28,lifo,0.7598378398204014,0.5426644684281293,32,0.7170840724506662
4,28,random,0.2974761294880862,0.6023523044605396,32,0.3621718554096328
4,28,trust_only,0.21081754340682238,0.3174582982753282,32,0.569331884658471
4,28,info_only,0.14564349441142102,0.3736781245544578,32,0.4126502030223337
4,28,bacs_gated,0.13393302427301215,0.37823101289463895,32,0.4123926431007915
4,28,plus_0.30_6,0.11648842645941325,0.3687295085519845,32,0.4134034694432095
4,29,fifo,0.20083654861021838,0.2163200155731301,32,0.5784312764222408
4,29,lifo,0.2845401817348405,0.418739136977643,32,0.8541147301798377
4,29,random,0.2530579249497127,0.4315787926342265,32,0.5725812105808921
4,29,trust_only,0.1623566236509675,0.33469082440480163,32,0.5289494427640391
4,29,info_only,0.4494522357891205,0.4405344206630732,32,0.40944028561749357
4,29,bacs_gated,0.44984248730856313,0.4331863735203493,32,0.4096968608389871
4,29,plus_0.30_6,0.45008470566228115,0.34259438508421125,32,0.36376143171203534
4,30,fifo,0.30477264563934336,0.33874822637307045,32,0.4956670738444774
4,30,lifo,0.2084191054985062,0.28474413749107197,32,0.8627743239951977
4,30,random,0.24697221701303235,0.5808818540539586,32,0.5240308723813336
4,30,trust_only,0.19308924150713636,0.22120696179705462,32,0.5372734403006736
4,30,info_only,0.17228155944954923,0.24934336729866968,32,0.5186504447980079
4,30,bacs_gated,0.1790851954702006,0.2510134741676793,32,0.5188492710290376
4,30,plus_0.30_6,0.20673645364064291,0.23305227528507347,32,0.4769676060035581
4,31,fifo,0.20320343566876048,0.24806865491362062,32,0.5874870799923778
4,31,lifo,0.21593651825814525,0.526526688931711,32,0.6995699832951345
4,31,random,0.16477058781165171,0.2294037929987995,32,0.6648615927693748
4,31,trust_only,0.18958469373078973,0.18092529023493165,32,0.5979200110870201
4,31,info_only,0.16921816207939624,0.21882854679602506,32,0.5606309552362324
4,31,bacs_gated,0.16921816207939624,0.21882854679602506,32,0.5606309552362324
4,31,plus_0.30_6,0.18189821461981764,0.23625500017928985,32,0.5444953801166563
4,32,fifo,0.2561510920158607,0.2441602395162923,32,0.5052231397563736
4,32,lifo,0.21151446466786777,0.2059567428173821,32,0.7667713424009504
4,32,random,0.44328383791128717,0.40149749196336515,32,0.4733653650384708
4,32,trust_only,0.16941073283185407,0.3181765603379795,32,0.6101991663048755
4,32,info_only,0.1814152535620618,0.352271807673071,32,0.40810119294359376
4,32,bacs_gated,0.1814152535620618,0.352271807673071,32,0.40810119294359376
4,32,plus_0.30_6,0.17174535905085697,0.33602899668868524,32,0.40931909513397163
4,33,fifo,0.5398917978414289,0.5141993810475924,32,0.4176250133931584
4,33,lifo,0.31081927807689047,0.3463076300361467,32,0.7295935034911156
4,33,random,0.1847517818454932,0.43312805919789404,32,0.5833461238085305
4,33,trust_only,0.5052978671230348,0.4055531689031175,32,0.46472840103704083
4,33,info_only,0.14714198940078269,0.3363857580723552,32,0.42205840343355827
4,33,bacs_gated,0.14663213245827109,0.3446239051934343,32,0.44082818452870814
4,33,plus_0.30_6,0.2826698842178881,0.28649791802767843,32,0.3550618595748853
4,34,fifo,0.2353523272120966,0.30898531994078615,32,0.5131076976475498
4,34,lifo,0.3231404897546477,0.564026995930809,32,0.6606926448457746
4,34,random,0.21379459132936662,0.5121532832699317,32,0.4620549266114622
4,34,trust_only,0.24258711581354053,0.4169212490224323,32,0.4389842397858145
4,34,info_only,0.24957023053105293,0.44224863096508965,32,0.4884034466757219
4,34,bacs_gated,0.24957023053105293,0.44224863096508965,32,0.4884034466757219
4,34,plus_0.30_6,0.2899257424687001,0.3714216722204208,32,0.42029428572838234
4,35,fifo,0.1633147333204734,0.30054475401490044,32,0.3533184458452906
4,35,lifo,0.32351200358036764,0.439113847312504,32,0.8086667244514572
4,35,random,0.1654177492974244,0.3397859053605586,32,0.5546262434785765
4,35,trust_only,0.20815957533996568,0.2322903350695493,32,0.5140660099579282
4,35,info_only,0.18966287336471147,0.24937722333516546,32,0.47839037017028185
4,35,bacs_gated,0.18737550872535091,0.25763848739503564,32,0.49045599948337765
4,35,plus_0.30_6,0.18225175227474452,0.2689113013892773,32,0.45912340797051676
4,36,fifo,0.24854505750052877,0.2552269197447802,32,0.467577124971633
4,36,lifo,0.21481591618419676,0.23421647745379176,32,0.6721645923089719
4,36,random,0.16365699256775193,0.24243849812613188,32,0.46260812600111445
4,36,trust_only,0.4455030804246393,0.35835354116390505,32,0.4377235991621855
4,36,info_only,0.2234676938833696,0.22070405487033545,32,0.3844796602718123
4,36,bacs_gated,0.2234676938833696,0.22070405487033545,32,0.3844796602718123
4,36,plus_0.30_6,0.244031933675954,0.2527224312533243,32,0.389690259654244
4,37,fifo,0.1892464130013649,0.33837163800814274,32,0.5039718727392346
4,37,lifo,0.27168223170978223,0.5384480767550858,32,0.818261904229813
4,37,random,0.380658581652747,0.512361947232092,32,0.45955816155524754
4,37,trust_only,0.5391899256457995,0.4888594681310151,32,0.5212640998840772
4,37,info_only,0.27659409998944195,0.42140247796911456,32,0.35499186332541427
4,37,bacs_gated,0.27556612440511513,0.4180715404799376,32,0.35517868240578754
4,37,plus_0.30_6,0.21536829234429258,0.37002235485926543,32,0.34237232868245543
4,38,fifo,0.24287942642805696,0.4025972373741597,32,0.496732918736315
4,38,lifo,0.2928458027832964,0.48270176418402905,32,0.7981852855515436
4,38,random,0.20557403483945222,0.500058742970108,32,0.49981530693666343
4,38,trust_only,0.16005628083571644,0.6355546879928329,32,0.46597217379847305
4,38,info_only,0.19743082343418789,0.5650442186632663,32,0.357921137926506
4,38,bacs_gated,0.20285579003725507,0.5615202354288028,32,0.35801613393808274
4,38,plus_0.30_6,0.1683607791445249,0.5075309531330584,32,0.35259263635783455
4,39,fifo,0.2409216757372452,0.43974197244252033,32,0.3656029475264649
4,39,lifo,0.16294390905123232,0.3071372031014028,32,0.773102498198734
4,39,random,0.20504146047286975,0.35082481795258125,32,0.5509011034595649
4,39,trust_only,0.376940918642105,0.4875984628180931,32,0.4562527344057902
4,39,info_only,0.16569874630635906,0.4107090885007036,32,0.4269286405304446
4,39,bacs_gated,0.16569874630635906,0.4107090885007036,32,0.4269286405304446
4,39,plus_0.30_6,0.15496329795789948,0.40672959721399177,32,0.42982600530361126
5,10,fifo,0.24915574566069582,0.27439310527192146,40,0.3939045222079193
5,10,lifo,0.345451809722311,0.38663171360761467,40,0.8717025235536656
5,10,random,0.1454920682417494,0.3355773056659165,40,0.5853295576969588
5,10,trust_only,0.20245489159083224,0.4790938724704714,40,0.5921370902495644
5,10,info_only,0.09423567931984017,0.4346986583388388,40,0.49509103559661227
5,10,bacs_gated,0.09225168443378273,0.43664484076415405,40,0.49522418616594843
5,10,plus_0.30_6,0.14665930675885436,0.4665744511494512,40,0.48973273463444267
5,11,fifo,0.261265613073408,0.3728198899703477,40,0.5443496812635671
5,11,lifo,0.24227566166667105,0.44048444709257656,40,0.8699232051069025
5,11,random,0.3964439449520044,0.46824701326135293,40,0.6223129323156542
5,11,trust_only,0.18468617364876674,0.3053045661787948,40,0.6338425952957285
5,11,info_only,0.16360576441161218,0.29911319193046737,40,0.5788736974778662
5,11,bacs_gated,0.13261512058472427,0.30543086946505754,40,0.5949151337106722
5,11,plus_0.30_6,0.16139826186619208,0.3103320767872509,40,0.593040527812032
5,12,fifo,0.3195564729160222,0.23924259718467702,40,0.4202853826136912
5,12,lifo,0.14236300591281417,0.29973617518351725,40,0.8652272698327982
5,12,random,0.3097105736355269,0.4663308862190099,40,0.571773639398472
5,12,trust_only,1.1167066383958697,0.6449751285246668,40,0.5305696657700483
5,12,info_only,0.21826306160566525,0.6017134686007951,40,0.4023551870743775
5,12,bacs_gated,0.14332368185324906,0.5058445491514736,40,0.4415230599358674
5,12,plus_0.30_6,0.1931773338736935,0.3793148698622464,40,0.472805309956731
5,13,fifo,0.37621925801894207,0.2612809886852307,40,0.41596299154537864
5,13,lifo,0.18204027278184426,0.38219156892302103,40,0.7899476181756425
5,13,random,0.20440056233828333,0.3467005303914814,40,0.5525768101995223
5,13,trust_only,0.9079864114591629,0.5121832256517426,40,0.48520709634639425
5,13,info_only,0.35387356033540524,0.18043247084309857,40,0.421954400028581
5,13,bacs_gated,0.7150340472803005,0.39621334885389375,40,0.44251995252880716
5,13,plus_0.30_6,0.16408672579877548,0.2758322859951927,40,0.3990962402921638
5,14,fifo,0.23410445914673622,0.2405450700304308,40,0.45405022051378163
5,14,lifo,0.2426480242670415,0.36051457199501,40,0.8383770754884228
5,14,random,0.16105164346827905,0.30642796437800657,40,0.552104695514465
5,14,trust_only,0.5115733219888506,0.3640662423711293,40,0.5294200957413535
5,14,info_only,0.20766842424232373,0.2977654745643985,40,0.430890128951256
5,14,bacs_gated,0.22312075232666406,0.2923740906872839,40,0.5025937946421913
5,14,plus_0.30_6,0.17061956540439951,0.293932271822185,40,0.5274004051412046
5,15,fifo,0.20890260379673686,0.3576683905445167,40,0.5161913588429747
5,15,lifo,0.1610444171298731,0.3601051363912216,40,0.8973758790281348
5,15,random,0.11647344000258987,0.3307054558637103,40,0.5978735278980544
5,15,trust_only,0.2142236563832581,0.2699995798949961,40,0.5668845163099068
5,15,info_only,0.12690872214868404,0.3864467093799409,40,0.5392255200066259
5,15,bacs_gated,0.12966075379171432,0.39564903699328713,40,0.5445410948819827
5,15,plus_0.30_6,0.24280010378364308,0.4459746301092574,40,0.5419910160212913
5,16,fifo,0.14335209837260363,0.21420313040703218,40,0.5291163156809862
5,16,lifo,0.2005183328340557,0.3545097993782594,40,0.8234703855025707
5,16,random,0.18356042828179753,0.4215798751224141,40,0.5673483662149614
5,16,trust_only,0.1345751191609539,0.32056544095317596,40,0.5083212883615001
5,16,info_only,0.1069370161014575,0.331973295442634,40,0.5386766780377459
5,16,bacs_gated,0.1152608133361529,0.31773877898900144,40,0.5399298692355842
5,16,plus_0.30_6,0.09477041406551148,0.31844796725391167,40,0.5417557099384848
5,17,fifo,0.7807537509821294,0.6150246369754049,40,0.3974135315585849
5,17,lifo,0.20502869916800945,0.33795908237543876,40,0.886622103823002
5,17,random,0.15127609675874315,0.3236961104254834,40,0.526503523288911
5,17,trust_only,0.2738951137388773,0.2600892228292108,40,0.5487099068461451
5,17,info_only,0.31943854018006473,0.3328444632752691,40,0.44901959776475203
5,17,bacs_gated,0.35396794006146176,0.33501453170755696,40,0.4854522520743408
5,17,plus_0.30_6,0.3654547686699926,0.3689770168851654,40,0.42510414879028086
5,18,fifo,0.17908496676318028,0.2964824011433893,40,0.517769756625082
5,18,lifo,0.14213558899657394,0.4938302474700496,40,0.8583192129351135
5,18,random,0.25019362171074705,0.414076226980978,40,0.6356794788597053
5,18,trust_only,0.2592774381978007,0.4051403557086493,40,0.5874095986970509
5,18,info_only,0.2172817788347614,0.3871032470044477,40,0.5544403315088265
5,18,bacs_gated,0.2141050431306908,0.38556418529648634,40,0.5550742380359125
5,18,plus_0.30_6,0.1997111323850585,0.39629619375002173,40,0.53101590477266
5,19,fifo,0.18159025186628272,0.18987139127034064,40,0.5628522018238409
5,19,lifo,0.2869402169203354,0.32000120702765655,40,0.927785903844075
5,19,random,0.1577200329813329,0.20547051734149557,40,0.5890657353878288
5,19,trust_only,0.1629723310373453,0.22378355225396682,40,0.6364129992714427
5,19,info_only,0.30832195555234965,0.3088110507812,40,0.5436048091548065
5,19,bacs_gated,0.32756264243280103,0.3254613396267164,40,0.5551002751037001
5,19,plus_0.30_6,0.2987848547936593,0.33266882159147865,40,0.5548867674299311
5,20,fifo,0.16892157251506362,0.3084851626784154,40,0.46545384720391547
5,20,lifo,0.333508377006197,0.38891957141395367,40,0.8558773742193981
5,20,random,0.1231704322300697,0.3154015830375169,40,0.5707478543908222
5,20,trust_only,0.15613738801469368,0.2711135419151775,40,0.5757797994498693
5,20,info_only,0.09215969091621612,0.2495651612539039,40,0.523179752584939
5,20,bacs_gated,0.09569125067182876,0.25256395748181043,40,0.5246517893909891
5,20,plus_0.30_6,0.08844655822263467,0.28872185890153546,40,0.5263612405551066
5,21,fifo,0.2745909904622052,0.45138136029061504,40,0.46193703434025285
5,21,lifo,0.6069231530115116,0.43026959392303654,40,0.8500740830146565
5,21,random,0.2656441211127469,0.49234584025638023,40,0.49624950638821375
5,21,trust_only,0.4359869954110632,0.45462221425995825,40,0.529714318750919
5,21,info_only,0.11859883155640981,0.36895380620529705,40,0.5326574059384915
5,21,bacs_gated,0.14447311334741453,0.3845141927643096,40,0.5338511850657018
5,21,plus_0.30_6,0.18866869957069626,0.3367748125683873,40,0.4277048518522877
5,22,fifo,0.19553484438023616,0.284460282953982,40,0.5296010051629569
5,22,lifo,0.6220518788323979,0.41511229063501504,40,0.818149157371083
5,22,random,0.29256745874185397,0.33239416760313445,40,0.58964713058858
5,22,trust_only,0.18504935824639202,0.32346253010606435,40,0.5906819110169149
5,22,info_only,0.34515772088822677,0.3612271399872534,40,0.5107965784777324
5,22,bacs_gated,0.3506263410641663,0.35610197838478963,40,0.5133455871073849
5,22,plus_0.30_6,0.13472507252960544,0.3972827870499116,40,0.5412711786171724
5,23,fifo,0.152189151331648,0.30604162292985954,40,0.4930683114676424
5,23,lifo,0.632901426765217,0.6567016372589408,40,0.8492955012183723
5,23,random,0.13253202683671428,0.49392748501560835,40,0.4996452399546776
5,23,trust_only,0.5047816311701964,0.6198907726875112,40,0.5632858734164761
5,23,info_only,0.1388586699345549,0.44550860597069053,40,0.5207357206777419
5,23,bacs_gated,0.13710504582351132,0.4443698359402258,40,0.5219769906084526
5,23,plus_0.30_6,0.13398684959506454,0.4379358477998634,40,0.5082743014941187
5,24,fifo,0.3630602147945286,0.3580939562151889,40,0.5414371511277425
5,24,lifo,0.18451645922669918,0.46117976723697396,40,0.8718043691389539
5,24,random,0.22219998985204753,0.41070063264603307,40,0.5786558103191262
5,24,trust_only,0.9584362766164607,0.5778356247928288,40,0.45038803441332326
5,24,info_only,0.1699819934559191,0.42777721909410454,40,0.3884510798581512
5,24,bacs_gated,0.14282636633124954,0.44816072115095645,40,0.395281164897466
5,24,plus_0.30_6,0.2502352349866513,0.5121494643672917,40,0.418909012304377
